ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2905	"ENSG00000124177.16"	"CHD6"	chr20	-	41493857	41493944	41491697	41491819	41497383	41497501	2905	53	1			148	74	NA	NA	0.964		NA
2906	"ENSG00000124177.16"	"CHD6"	chr20	-	41514804	41514952	41512845	41512995	41533049	41533285	2906	51	2			148	74	NA	NA	0.927		NA
2907	"ENSG00000124177.16"	"CHD6"	chr20	-	41551304	41551360	41533049	41533570	41618339	41618377	2907	32	0			130	74	NA	NA	1.0		NA
2920	"ENSG00000198900.7"	"TOP1"	chr20	+	41096825	41097013	41092471	41092587	41097219	41097341	2920	9	8			148	74	NA	NA	0.36		NA
2921	"ENSG00000101452.15"	"DHX35"	chr20	+	38972558	38972651	38969080	38969214	38983698	38983776	2921	14	3			148	74	NA	NA	0.7		NA
2925	"ENSG00000101442.10"	"ACTR5"	chr20	+	38750009	38750239	38748459	38748853	38752130	38752300	2925	18	10			148	74	NA	NA	0.474		NA
2926	"ENSG00000170471.15"	"RALGAPB"	chr20	+	38492929	38493132	38488402	38488618	38497352	38497516	2926	48	2			148	74	NA	NA	0.923		NA
2928	"ENSG00000170471.15"	"RALGAPB"	chr20	+	38546242	38546430	38541040	38541192	38551070	38551223	2928	16	5			148	74	NA	NA	0.615		NA
2929	"ENSG00000170471.15"	"RALGAPB"	chr20	+	38548688	38548795	38546242	38546430	38551070	38551223	2929	81	5			148	74	NA	NA	0.89		NA
2932	"ENSG00000101413.12"	"RPRD1B"	chr20	+	38040434	38040564	38033745	38034098	38048347	38048481	2932	56	0			148	74	NA	NA	1.0		NA
2933	"ENSG00000101413.12"	"RPRD1B"	chr20	+	38048347	38048481	38040434	38040564	38057531	38057644	2933	91	8			148	74	NA	NA	0.85		NA
2934	"ENSG00000101407.13"	"TTI1"	chr20	-	38002627	38002776	37999187	37999328	38006196	38006397	2934	9	7			148	74	NA	NA	0.391		NA
2938	"ENSG00000132792.19"	"CTNNBL1"	chr20	+	37694926	37695033	37694031	37694152	37732878	37733067	2938	7	12			148	74	NA	NA	0.226		NA
2939	"ENSG00000132792.19"	"CTNNBL1"	chr20	+	37727301	37727402	37693954	37694152	37732878	37733067	2939	0	12			148	74	NA	NA	0.0		NA
2940	"ENSG00000132792.19"	"CTNNBL1"	chr20	+	37832247	37832345	37802866	37803048	37840101	37840199	2940	5	25			148	74	NA	NA	0.091		NA
2942	"ENSG00000101363.13"	"MANBAL"	chr20	+	37302279	37302323	37301207	37301413	37316307	37316639	2942	0	21			118	74	NA	NA	0.0		NA
2943	"ENSG00000118705.17"	"RPN2"	chr20	+	37184179	37184373	37179160	37179369	37198396	37198492	2943	17	3			148	74	NA	NA	0.739		NA
2944	"ENSG00000118705.17"	"RPN2"	chr20	+	37198396	37198492	37184179	37184373	37199049	37199225	2944	62	2			148	74	NA	NA	0.939		NA
2946	"ENSG00000118705.17"	"RPN2"	chr20	+	37199049	37199225	37184179	37184373	37203884	37203960	2946	58	0			148	74	NA	NA	1.0		NA
2947	"ENSG00000118705.17"	"RPN2"	chr20	+	37199049	37199225	37198396	37198492	37203884	37203960	2947	113	0			148	74	NA	NA	1.0		NA
2948	"ENSG00000118705.17"	"RPN2"	chr20	+	37200446	37200494	37199049	37199225	37203884	37203960	2948	16	56			122	74	NA	NA	0.148		NA
2949	"ENSG00000118705.17"	"RPN2"	chr20	+	37225687	37225802	37223877	37223969	37228549	37228744	2949	60	4			148	74	NA	NA	0.882		NA
2950	"ENSG00000118705.17"	"RPN2"	chr20	+	37232295	37232391	37229972	37230059	37234019	37234095	2950	19	0			148	74	NA	NA	1.0		NA
2951	"ENSG00000118705.17"	"RPN2"	chr20	+	37236579	37236709	37234019	37234095	37241302	37241417	2951	58	0			148	74	NA	NA	1.0		NA
2952	"ENSG00000118705.17"	"RPN2"	chr20	+	37238401	37238449	37236579	37236709	37241302	37241619	2952	3	27			122	74	NA	NA	0.063		NA
2954	"ENSG00000101347.11"	"SAMHD1"	chr20	-	36898439	36898544	36897668	36897959	36904156	36904249	2954	17	0			148	74	NA	NA	1.0		NA
2956	"ENSG00000101347.11"	"SAMHD1"	chr20	-	36929015	36929053	36927181	36927252	36930759	36930875	2956	6	5			112	74	NA	NA	0.442		NA
2957	"ENSG00000101347.11"	"SAMHD1"	chr20	-	36935028	36935189	36930759	36930875	36941038	36941111	2957	11	2			148	74	NA	NA	0.733		NA
2959	"ENSG00000101347.11"	"SAMHD1"	chr20	-	36935340	36935403	36935028	36935189	36941038	36941111	2959	26	0			137	74	NA	NA	1.0		NA
2960	"ENSG00000101347.11"	"SAMHD1"	chr20	-	36941038	36941111	36935340	36935403	36946737	36946804	2960	61	9			147	74	NA	NA	0.773		NA
2964	"ENSG00000101084.19"	"RAB5IF"	chr20	+	36607889	36608000	36607714	36607818	36609600	36609730	2964	27	6			148	74	NA	NA	0.692		NA
2965	"ENSG00000101084.19"	"RAB5IF"	chr20	+	36607889	36608000	36607714	36607818	36612009	36612557	2965	12	0			148	74	NA	NA	1.0		NA
2966	"ENSG00000101084.19"	"RAB5IF"	chr20	+	36609600	36609730	36607714	36607818	36612009	36612557	2966	60	0			148	74	NA	NA	1.0		NA
2967	"ENSG00000101084.19"	"RAB5IF"	chr20	+	36609600	36609730	36607804	36608000	36612009	36612557	2967	73	4			148	74	NA	NA	0.901		NA
2970	"ENSG00000118707.11"	"TGIF2"	chr20	+	36590909	36591009	36578826	36578966	36591504	36591923	2970	12	0			148	74	NA	NA	1.0		NA
2975	"ENSG00000080845.19"	"DLGAP4"	chr20	+	36499241	36499321	36496704	36497066	36499587	36499676	2975	0	11			148	74	NA	NA	0.0		NA
2977	"ENSG00000080845.19"	"DLGAP4"	chr20	+	36499587	36499676	36496704	36497066	36500198	36500203	2977	32	5			148	74	NA	NA	0.762		NA
2978	"ENSG00000080845.19"	"DLGAP4"	chr20	+	36499587	36499676	36497816	36499321	36500198	36500203	2978	21	0			148	74	NA	NA	1.0		NA
2982	"ENSG00000131043.13"	"AAR2"	chr20	+	36242172	36242355	36239820	36240625	36244696	36244926	2982	0	48			148	74	NA	NA	0.0		NA
2983	"ENSG00000131043.13"	"AAR2"	chr20	+	36246200	36246278	36244696	36244926	36255577	36256914	2983	5	14			148	74	NA	NA	0.152		NA
3009	"ENSG00000244462.8"	"RBM12"	chr20	-	35658929	35658982	35650325	35655344	35664759	35664900	3009	31	0			127	74	NA	NA	1.0		NA
3010	"ENSG00000244462.8"	"RBM12"	chr20	-	35658929	35659014	35648924	35655344	35664759	35664900	3010	57	0			148	74	NA	NA	1.0		NA
3011	"ENSG00000272897.5"	"ENSG00000272897"	chr20	-	35632794	35632923	35632516	35632696	35655201	35655344	3011	92	0			148	74	NA	NA	1.0		NA
3015	"ENSG00000125991.21"	"ERGIC3"	chr20	+	35542322	35542393	35542037	35542185	35542512	35542600	3015	141	2			145	74	NA	NA	0.973		NA
3016	"ENSG00000125991.21"	"ERGIC3"	chr20	+	35543660	35543804	35542821	35542941	35547411	35547471	3016	3	122			148	74	NA	NA	0.012		NA
3017	"ENSG00000125991.21"	"ERGIC3"	chr20	+	35548807	35548865	35548508	35548674	35555043	35555075	3017	181	3			132	74	NA	NA	0.971		NA
3018	"ENSG00000125991.21"	"ERGIC3"	chr20	+	35549162	35549207	35548807	35548865	35555043	35555075	3018	0	95			119	74	NA	NA	0.0		NA
3019	"ENSG00000125991.21"	"ERGIC3"	chr20	+	35554371	35554386	35548807	35548865	35555043	35555075	3019	5	95			89	74	NA	NA	0.042		NA
3020	"ENSG00000125991.21"	"ERGIC3"	chr20	+	35556032	35556129	35554856	35555075	35556206	35556262	3020	265	1			148	74	NA	NA	0.993		NA
3021	"ENSG00000101019.22"	"UQCC1"	chr20	-	35314687	35314765	35306449	35306779	35347163	35347226	3021	19	0			148	74	NA	NA	1.0		NA
3027	"ENSG00000101019.22"	"UQCC1"	chr20	-	35384037	35384133	35381917	35382025	35394091	35394196	3027	13	0			148	74	NA	NA	1.0		NA
3028	"ENSG00000101019.22"	"UQCC1"	chr20	-	35384558	35384644	35384037	35384133	35394091	35394196	3028	3	9			148	74	NA	NA	0.143		NA
3032	"ENSG00000242372.9"	"EIF6"	chr20	-	35280653	35280829	35279941	35280118	35284175	35284261	3032	34	18			148	74	NA	NA	0.486		NA
3033	"ENSG00000242372.9"	"EIF6"	chr20	-	35284175	35284261	35279941	35280118	35284380	35284492	3033	74	0			148	74	NA	NA	1.0		NA
3034	"ENSG00000242372.9"	"EIF6"	chr20	-	35284175	35284492	35279941	35280118	35284725	35284770	3034	36	10			148	74	NA	NA	0.643		NA
3037	"ENSG00000126005.17"	"MMP24OS"	chr20	-	35276155	35276314	35272004	35272145	35277389	35277932	3037	18	22			148	74	NA	NA	0.29		NA
3039	"ENSG00000126005.17"	"MMP24OS"	chr20	-	35277389	35277932	35272004	35272145	35278008	35278027	3039	26	0			148	74	NA	NA	1.0		NA
3040	"ENSG00000126005.17"	"MMP24OS"	chr20	-	35277389	35277932	35276155	35276314	35278008	35278027	3040	18	0			148	74	NA	NA	1.0		NA
3046	"ENSG00000131069.20"	"ACSS2"	chr20	+	34926104	34926281	34925697	34925766	34926876	34926938	3046	23	0			148	74	NA	NA	1.0		NA
3049	"ENSG00000078747.16"	"ITCH"	chr20	+	34365459	34365576	34363305	34363349	34369393	34369470	3049	0	30			148	74	NA	NA	0.0		NA
3050	"ENSG00000078747.16"	"ITCH"	chr20	+	34392736	34392914	34369393	34369470	34393790	34393881	3050	27	39			148	74	NA	NA	0.257		NA
3051	"ENSG00000078747.16"	"ITCH"	chr20	+	34393769	34393881	34369393	34369470	34408650	34408792	3051	31	0			148	74	NA	NA	1.0		NA
3052	"ENSG00000078747.16"	"ITCH"	chr20	+	34393790	34393881	34369393	34369470	34408650	34408792	3052	69	0			148	74	NA	NA	1.0		NA
3053	"ENSG00000078747.16"	"ITCH"	chr20	+	34397207	34397321	34393790	34393881	34408650	34408792	3053	10	30			148	74	NA	NA	0.143		NA
3054	"ENSG00000078747.16"	"ITCH"	chr20	+	34408650	34408792	34393769	34393881	34412514	34412577	3054	53	0			148	74	NA	NA	1.0		NA
3055	"ENSG00000078747.16"	"ITCH"	chr20	+	34417116	34417239	34413741	34413879	34424479	34424525	3055	11	92			148	74	NA	NA	0.056		NA
3056	"ENSG00000078747.16"	"ITCH"	chr20	+	34442207	34442303	34440154	34440344	34445286	34445461	3056	18	0			148	74	NA	NA	1.0		NA
3057	"ENSG00000078747.16"	"ITCH"	chr20	+	34457389	34457474	34449410	34449480	34462092	34462221	3057	34	1			148	74	NA	NA	0.944		NA
3060	"ENSG00000125967.17"	"NECAB3"	chr20	-	33659496	33659550	33658721	33658834	33659652	33659732	3060	31	0			128	74	NA	NA	1.0		NA
3065	"ENSG00000078699.22"	"CBFA2T2"	chr20	+	33623772	33623854	33623114	33623296	33624763	33625017	3065	0	15			148	74	NA	NA	0.0		NA
3071	"ENSG00000215529.13"	"EFCAB8"	chr20	+	32867581	32867747	32863782	32863834	32875925	32876044	3071	7	6			148	74	NA	NA	0.368		NA
3079	"ENSG00000171456.21"	"ASXL1"	chr20	+	32367726	32367729	32366383	32366466	32369014	32369123	3079	54	11			77	74	NA	NA	0.825		NA
3081	"ENSG00000171456.21"	"ASXL1"	chr20	+	32371777	32371874	32369014	32369123	32428127	32428248	3081	28	124			148	74	NA	NA	0.101		NA
3082	"ENSG00000171456.21"	"ASXL1"	chr20	+	32429900	32430053	32429337	32429431	32431320	32431484	3082	182	1			148	74	NA	NA	0.989		NA
3083	"ENSG00000171456.21"	"ASXL1"	chr20	+	32431582	32431679	32428763	32431484	32432879	32432895	3083	128	4			148	74	NA	NA	0.941		NA
3084	"ENSG00000171456.21"	"ASXL1"	chr20	+	32432879	32432985	32431582	32431679	32433283	32433410	3084	167	5			148	74	NA	NA	0.944		NA
3085	"ENSG00000101346.14"	"POFUT1"	chr20	+	32210070	32210192	32207879	32208065	32215268	32215451	3085	19	0			148	74	NA	NA	1.0		NA
3104	"ENSG00000101294.18"	"HM13"	chr20	+	31527921	31528050	31527483	31527582	31538178	31538261	3104	0	11			148	74	NA	NA	0.0		NA
3105	"ENSG00000101294.18"	"HM13"	chr20	+	31538178	31538261	31527483	31527582	31544946	31545035	3105	17	0			148	74	NA	NA	1.0		NA
3106	"ENSG00000101294.18"	"HM13"	chr20	+	31538178	31538359	31527483	31527582	31544946	31545035	3106	11	0			148	74	NA	NA	1.0		NA
3107	"ENSG00000101294.18"	"HM13"	chr20	+	31538178	31538554	31527483	31527582	31544946	31545035	3107	11	0			148	74	NA	NA	1.0		NA
3108	"ENSG00000101294.18"	"HM13"	chr20	+	31549028	31549114	31544946	31545035	31550063	31550121	3108	11	0			148	74	NA	NA	1.0		NA
3109	"ENSG00000101294.18"	"HM13"	chr20	+	31549206	31549332	31547445	31549114	31550063	31550121	3109	42	4			148	74	NA	NA	0.84		NA
3110	"ENSG00000101294.18"	"HM13"	chr20	+	31554745	31554829	31550063	31550121	31559610	31559647	3110	64	0			148	74	NA	NA	1.0		NA
3111	"ENSG00000101294.18"	"HM13"	chr20	+	31554759	31554829	31550063	31550121	31559610	31559647	3111	46	0			144	74	NA	NA	1.0		NA
3112	"ENSG00000101294.18"	"HM13"	chr20	+	31566209	31566295	31561633	31561736	31569119	31569174	3112	31	4			148	74	NA	NA	0.795		NA
3113	"ENSG00000101294.18"	"HM13"	chr20	+	31567639	31567740	31566209	31566295	31569119	31569215	3113	0	18			148	74	NA	NA	0.0		NA
3114	"ENSG00000101294.18"	"HM13"	chr20	+	31567639	31567806	31566153	31566295	31569119	31569567	3114	0	18			148	74	NA	NA	0.0		NA
3115	"ENSG00000101294.18"	"HM13"	chr20	+	31568077	31568224	31566209	31566295	31569119	31569326	3115	7	18			148	74	NA	NA	0.163		NA
3116	"ENSG00000101294.18"	"HM13"	chr20	+	31568077	31568280	31566209	31566295	31569119	31569541	3116	3	18			148	74	NA	NA	0.077		NA
3123	"ENSG00000282826.3"	"FRG1CP"	chr20	-	28583869	28583946	28583021	28583110	28586298	28586403	3123	0	15			148	74	NA	NA	0.0		NA
3124	"ENSG00000282826.3"	"FRG1CP"	chr20	-	28588642	28588757	28585915	28586403	28600391	28600461	3124	16	0			148	74	NA	NA	1.0		NA
3165	"ENSG00000101004.15"	"NINL"	chr20	-	25491350	25491525	25489874	25489985	25496662	25496803	3165	30	0			148	74	NA	NA	1.0		NA
3168	"ENSG00000197586.13"	"ENTPD6"	chr20	+	25206521	25206590	25195700	25195867	25209848	25209925	3168	3	15			143	74	NA	NA	0.094		NA
3169	"ENSG00000197586.13"	"ENTPD6"	chr20	+	25207075	25207397	25195692	25195867	25209848	25209925	3169	4	15			148	74	NA	NA	0.118		NA
3171	"ENSG00000197586.13"	"ENTPD6"	chr20	+	25207078	25207397	25195725	25195867	25209848	25209925	3171	1	15			148	74	NA	NA	0.032		NA
3173	"ENSG00000197586.13"	"ENTPD6"	chr20	+	25213262	25213406	25209848	25209925	25214866	25214942	3173	45	7			148	74	NA	NA	0.763		NA
3174	"ENSG00000197586.13"	"ENTPD6"	chr20	+	25218549	25218614	25217501	25217581	25222837	25222978	3174	29	2			139	74	NA	NA	0.885		NA
3175	"ENSG00000197586.13"	"ENTPD6"	chr20	+	25221231	25221333	25218549	25218614	25222837	25222970	3175	70	3			148	74	NA	NA	0.921		NA
3176	"ENSG00000154930.15"	"ACSS1"	chr20	-	25015137	25015230	25013960	25014073	25020009	25020147	3176	28	4			148	74	NA	NA	0.778		NA
3177	"ENSG00000154930.15"	"ACSS1"	chr20	-	25023465	25023641	25022939	25023092	25030758	25030958	3177	33	12			148	74	NA	NA	0.579		NA
3218	"ENSG00000088930.8"	"XRN2"	chr20	+	21328558	21328670	21326489	21326601	21330480	21330539	3218	55	11			148	74	NA	NA	0.714		NA
3237	"ENSG00000173418.12"	"NAA20"	chr20	+	20032507	20032653	20026783	20026919	20033101	20033629	3237	23	5			148	74	NA	NA	0.697		NA
3255	"ENSG00000149474.15"	"KAT14"	chr20	+	18150820	18150942	18145098	18145351	18159083	18159265	3255	19	4			148	74	NA	NA	0.704		NA
3256	"ENSG00000149474.15"	"KAT14"	chr20	+	18159083	18159265	18150820	18150942	18161819	18162239	3256	35	0			148	74	NA	NA	1.0		NA
3263	"ENSG00000125871.14"	"MGME1"	chr20	+	17975683	17975903	17969800	17970370	17988165	17988298	3263	7	5			148	74	NA	NA	0.412		NA
3267	"ENSG00000125844.17"	"RRBP1"	chr20	-	17619632	17619728	17618595	17618679	17620298	17620370	3267	79	5			148	74	NA	NA	0.888		NA
3268	"ENSG00000125844.17"	"RRBP1"	chr20	-	17658595	17660528	17642978	17643127	17679998	17680075	3268	32	0			148	74	NA	NA	1.0		NA
3269	"ENSG00000125844.17"	"RRBP1"	chr20	-	17679998	17680075	17658595	17660528	17682027	17682060	3269	40	12			148	74	NA	NA	0.625		NA
3271	"ENSG00000125868.16"	"DSTN"	chr20	+	17605109	17605211	17604554	17604631	17607036	17607222	3271	0	14			148	74	NA	NA	0.0		NA
3281	"ENSG00000101247.18"	"NDUFAF5"	chr20	+	13794837	13794941	13793159	13793227	13798460	13798500	3281	46	0			148	74	NA	NA	1.0		NA
3282	"ENSG00000101247.18"	"NDUFAF5"	chr20	+	13801485	13801683	13798460	13798500	13808841	13808902	3282	24	0			148	74	NA	NA	1.0		NA
3283	"ENSG00000101247.18"	"NDUFAF5"	chr20	+	13801507	13801683	13798460	13798500	13808841	13808865	3283	19	0			148	74	NA	NA	1.0		NA
3284	"ENSG00000101247.18"	"NDUFAF5"	chr20	+	13801817	13801873	13801542	13801683	13808841	13808902	3284	3	17			130	74	NA	NA	0.091		NA
3285	"ENSG00000101247.18"	"NDUFAF5"	chr20	+	13814417	13814515	13808841	13808902	13816462	13816546	3285	35	0			148	74	NA	NA	1.0		NA
3286	"ENSG00000101247.18"	"NDUFAF5"	chr20	+	13816462	13816546	13808841	13808902	13816874	13816957	3286	23	5			148	74	NA	NA	0.697		NA
3289	"ENSG00000089123.16"	"TASP1"	chr20	-	13623445	13623514	13587249	13587370	13625184	13625252	3289	26	0			143	74	NA	NA	1.0		NA
3307	"ENSG00000125827.9"	"TMX4"	chr20	-	8018792	8019039	8010199	8010315	8019437	8019646	3307	0	45			148	74	NA	NA	0.0		NA
3319	"ENSG00000085224.23"	"ATRX"	chrX	-	77693823	77693937	77688817	77688924	77696576	77696704	3319	27	0			148	74	NA	NA	1.0		NA
3320	"ENSG00000085224.23"	"ATRX"	chrX	-	77693823	77693937	77688817	77688927	77696576	77696704	3320	36	2			148	74	NA	NA	0.9		NA
3321	"ENSG00000085224.23"	"ATRX"	chrX	-	77699509	77699547	77698573	77698629	77717130	77717243	3321	0	13			112	74	NA	NA	0.0		NA
3322	"ENSG00000085224.23"	"ATRX"	chrX	-	77717130	77717243	77698573	77698629	77785981	77786204	3322	28	1			148	74	NA	NA	0.933		NA
3327	"ENSG00000101290.14"	"CDS2"	chr20	+	5128149	5128750	5127008	5127149	5173522	5173659	3327	6	49			148	74	NA	NA	0.058		NA
3328	"ENSG00000101290.14"	"CDS2"	chr20	+	5173522	5173659	5127007	5127149	5175182	5175279	3328	86	4			148	74	NA	NA	0.915		NA
3331	"ENSG00000089063.15"	"TMEM230"	chr20	-	5111499	5111605	5109331	5109445	5112960	5113076	3331	0	11			148	74	NA	NA	0.0		NA
3334	"ENSG00000088826.18"	"SMOX"	chr20	+	4176045	4176163	4175029	4175263	4177350	4177577	3334	12	46			148	74	NA	NA	0.115		NA
3335	"ENSG00000088826.18"	"SMOX"	chr20	+	4182088	4182848	4181802	4181976	4183493	4183654	3335	111	0			148	74	NA	NA	1.0		NA
3336	"ENSG00000088826.18"	"SMOX"	chr20	+	4186742	4186832	4183493	4183654	4187269	4187746	3336	7	6			148	74	NA	NA	0.368		NA
3338	"ENSG00000101224.18"	"CDC25B"	chr20	+	3800742	3800865	3800461	3800498	3800970	3801093	3338	443	2			148	74	NA	NA	0.991		NA
3339	"ENSG00000101224.18"	"CDC25B"	chr20	+	3801721	3801802	3801253	3801388	3801923	3802100	3339	517	8			148	74	NA	NA	0.97		NA
3340	"ENSG00000101224.18"	"CDC25B"	chr20	+	3802729	3802808	3802280	3802376	3802909	3802972	3340	49	144			148	74	NA	NA	0.145		NA
3341	"ENSG00000101224.18"	"CDC25B"	chr20	+	3804568	3804680	3803403	3803537	3804820	3805218	3341	203	2			148	74	NA	NA	0.981		NA
3342	"ENSG00000101220.18"	"C20orf27"	chr20	-	3754396	3754519	3753507	3754158	3755468	3755607	3342	18	1			148	74	NA	NA	0.9		NA
3344	"ENSG00000125877.13"	"ITPA"	chr20	+	3213168	3213226	3209497	3209617	3213984	3214058	3344	14	1			132	74	NA	NA	0.887		NA
3345	"ENSG00000125877.13"	"ITPA"	chr20	+	3213257	3213383	3209500	3209617	3213984	3214058	3345	15	1			148	74	NA	NA	0.882		NA
3346	"ENSG00000125877.13"	"ITPA"	chr20	+	3213318	3213383	3213168	3213226	3213984	3214058	3346	27	0			139	74	NA	NA	1.0		NA
3348	"ENSG00000088899.16"	"LZTS3"	chr20	-	3165496	3165628	3162616	3165152	3165766	3166360	3348	33	3			148	74	NA	NA	0.846		NA
3349	"ENSG00000215251.5"	"FASTKD5"	chr20	-	3150241	3150782	3146538	3149260	3159765	3159865	3349	11	10			148	74	NA	NA	0.355		NA
3351	"ENSG00000215251.5"	"FASTKD5"	chr20	-	3156072	3156126	3146522	3149260	3159765	3159795	3351	5	10			128	74	NA	NA	0.224		NA
3358	"ENSG00000125835.20"	"SNRPB"	chr20	-	2463746	2463899	2463088	2463227	2465707	2465819	3358	492	7			148	74	NA	NA	0.972		NA
3359	"ENSG00000125835.20"	"SNRPB"	chr20	-	2467191	2467315	2465707	2465819	2467606	2467758	3359	0	158			148	74	NA	NA	0.0		NA
3371	"ENSG00000125818.18"	"PSMF1"	chr20	+	1118752	1118902	1113239	1113409	1125497	1125650	3371	76	0			148	74	NA	NA	1.0		NA
3372	"ENSG00000125818.18"	"PSMF1"	chr20	+	1125497	1125650	1118597	1118902	1127425	1127508	3372	94	3			148	74	NA	NA	0.94		NA
3373	"ENSG00000125818.18"	"PSMF1"	chr20	+	1127425	1127508	1125497	1125650	1135120	1135306	3373	94	0			148	74	NA	NA	1.0		NA
3374	"ENSG00000125818.18"	"PSMF1"	chr20	+	1163129	1163183	1134839	1135306	1164317	1164397	3374	123	0			128	74	NA	NA	1.0		NA
3376	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	483927	484076	472507	473950	486375	486462	3376	27	0			148	74	NA	NA	1.0		NA
3377	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	492253	492364	489502	489881	495718	495802	3377	28	0			148	74	NA	NA	1.0		NA
3380	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499254	499305	497720	497780	499832	499934	3380	29	0			125	74	NA	NA	1.0		NA
3381	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499524	499573	499254	499305	499832	499934	3381	0	26			123	74	NA	NA	0.0		NA
3382	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499524	499630	499254	499305	499832	499934	3382	0	26			148	74	NA	NA	0.0		NA
3383	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499832	499934	499254	499305	505117	505229	3383	34	0			148	74	NA	NA	1.0		NA
3384	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	500030	500115	499832	499934	505117	505229	3384	5	8			148	74	NA	NA	0.238		NA
3385	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	508450	508605	505117	505229	543671	543730	3385	11	0			148	74	NA	NA	1.0		NA
3386	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	508450	508621	505117	505229	543671	543727	3386	11	0			148	74	NA	NA	1.0		NA
3387	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	508450	508660	504165	505229	527932	528049	3387	11	0			148	74	NA	NA	1.0		NA
3388	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	508450	508660	504165	505229	543671	543696	3388	20	0			148	74	NA	NA	1.0		NA
3389	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	510167	510338	508450	508660	543671	543729	3389	2	9			148	74	NA	NA	0.1		NA
3398	"ENSG00000125875.15"	"TBC1D20"	chr20	-	444253	444406	441856	442043	445049	445130	3398	3	44			148	74	NA	NA	0.033		NA
3399	"ENSG00000125875.15"	"TBC1D20"	chr20	-	445049	445130	439107	442043	447888	448074	3399	73	0			148	74	NA	NA	1.0		NA
3400	"ENSG00000125875.15"	"TBC1D20"	chr20	-	447888	448074	445049	445130	462335	462361	3400	35	8			148	74	NA	NA	0.686		NA
3403	"ENSG00000125841.13"	"NRSN2"	chr20	+	349637	349832	349248	349363	353209	353306	3403	12	0			148	74	NA	NA	1.0		NA
3406	"ENSG00000099326.9"	"MZF1"	chr19	-	58572549	58572719	58571199	58571429	58573054	58573311	3406	0	12			148	74	NA	NA	0.0		NA
3411	"ENSG00000083845.9"	"RPS5"	chr19	+	58387031	58387339	58386399	58386622	58388136	58388245	3411	449	3			148	74	NA	NA	0.987		NA
3412	"ENSG00000083845.9"	"RPS5"	chr19	+	58388417	58388480	58388136	58388245	58392975	58393185	3412	3	603			137	74	NA	NA	0.003		NA
3413	"ENSG00000083845.9"	"RPS5"	chr19	+	58392975	58393185	58387288	58388245	58393358	58393487	3413	1485	3			148	74	NA	NA	0.996		NA
3414	"ENSG00000083845.9"	"RPS5"	chr19	+	58393358	58393487	58388136	58388245	58394496	58394595	3414	935	14			148	74	NA	NA	0.971		NA
3427	"ENSG00000198131.15"	"ZNF544"	chr19	+	58245786	58245869	58243964	58244056	58246300	58246427	3427	0	33			148	74	NA	NA	0.0		NA
3429	"ENSG00000198131.15"	"ZNF544"	chr19	+	58246745	58246794	58246300	58246427	58260850	58260965	3429	35	0			123	74	NA	NA	1.0		NA
3431	"ENSG00000171606.18"	"ZNF274"	chr19	+	58183920	58183998	58183060	58183442	58186946	58187042	3431	26	0			148	74	NA	NA	1.0		NA
3432	"ENSG00000171606.18"	"ZNF274"	chr19	+	58183920	58183998	58183060	58183442	58206719	58207089	3432	26	0			148	74	NA	NA	1.0		NA
3433	"ENSG00000171606.18"	"ZNF274"	chr19	+	58185696	58185838	58183920	58183998	58186946	58187042	3433	67	4			148	74	NA	NA	0.893		NA
